montant,heure,frequence_7j,anciennete_jours,type_contrepartie,fraude
8958.0,15,6,2001,marchand,0
3158.0,6,4,903,particulier,0
6698.0,14,9,160,marchand,0
5526.0,13,6,2261,facture,0
4112.0,20,5,901,facture,0
5571.0,17,4,302,marchand,0
55594.0,17,8,37,marchand,0
4965.0,21,1,320,particulier,0
2173.0,23,2,794,particulier,0
5143.0,10,3,229,facture,0
10420.0,16,8,1567,marchand,0
8869.0,12,7,852,marchand,0
4854.0,18,4,1478,particulier,0
11287.0,12,2,70,particulier,0
3223.0,21,2,556,particulier,0
22146.0,15,9,290,marchand,0
11733.0,15,9,204,marchand,0
23830.0,13,5,2002,marchand,0
15900.0,16,11,184,marchand,0
817.0,22,1,447,particulier,0
8180.0,10,7,1308,marchand,0
2726.0,20,1,1827,facture,0
1486.0,18,1,442,facture,0
16525.0,14,7,1565,marchand,0
10774.0,15,5,557,marchand,0
12141.0,20,4,1019,particulier,0
7355.0,6,3,483,particulier,0
3152.0,14,7,338,marchand,0
16311.0,11,8,1620,marchand,0
8302.0,23,6,599,particulier,0
3536.0,14,5,646,particulier,0
3289.0,19,2,918,particulier,0
3143.0,19,2,2274,particulier,0
6548.0,21,2,963,particulier,0
4374.0,11,3,820,agent,0
1546.0,10,4,700,agent,0
10950.0,21,0,381,particulier,0
9065.0,19,0,1597,facture,0
3432.0,21,2,2087,particulier,0
11678.0,11,7,1696,marchand,0
22647.0,14,7,161,marchand,0
32548.0,14,8,1063,marchand,0
24696.0,15,4,198,marchand,0
4069.0,8,4,1758,agent,0
49510.0,16,16,1581,marchand,0
3698.0,18,6,1605,particulier,0
7498.0,23,4,2048,particulier,0
13493.0,20,3,280,particulier,0
9255.0,13,8,2264,marchand,0
1854.0,22,5,858,particulier,0
6780.0,23,5,2071,agent,0
7541.0,12,2,1142,marchand,0
7267.0,15,7,576,marchand,0
10683.0,15,8,531,marchand,0
11112.0,8,11,279,marchand,0
12254.0,15,4,1290,marchand,0
1210.0,10,3,1669,particulier,0
28885.0,12,7,590,marchand,0
4558.0,12,5,664,marchand,0
22999.0,15,7,521,marchand,0
39871.0,22,2,1999,agent,1
12769.0,14,5,1521,marchand,0
8938.0,23,6,40,agent,1
8189.0,14,6,1825,marchand,0
2444.0,21,4,143,particulier,0
1136.0,8,1,1487,particulier,0
2679.0,10,2,1932,particulier,0
3921.0,18,2,1895,particulier,0
9374.0,14,7,1824,marchand,0
388.0,21,5,685,particulier,0
1842.0,23,0,1605,particulier,0
3007.0,19,3,1998,particulier,0
9382.0,13,4,980,marchand,0
15257.0,15,4,1298,marchand,0
16984.0,13,5,2192,marchand,0
3750.0,20,3,2086,agent,0
40332.0,16,9,2192,marchand,0
6226.0,16,5,818,marchand,0
5037.0,23,5,1815,particulier,0
7998.0,11,6,1747,marchand,0
19043.0,22,4,1155,particulier,0
8102.0,15,2,609,marchand,0
41616.0,10,2,1904,marchand,0
4746.0,18,5,537,particulier,0
659.0,23,8,2027,facture,0
19164.0,11,1,826,marchand,0
4519.0,10,1,2087,particulier,0
8651.0,18,5,2186,particulier,0
30065.0,13,7,142,marchand,0
12907.0,14,5,168,marchand,0
2787.0,19,3,685,particulier,0
14862.0,16,5,679,marchand,0
8841.0,15,6,702,marchand,0
5188.0,21,1,713,particulier,0
4640.0,10,4,962,agent,0
9076.0,11,2,632,particulier,0
6268.0,17,5,1438,particulier,0
1692.0,19,4,1531,agent,0
3536.0,20,2,2393,particulier,0
12599.0,21,5,2182,particulier,0
12109.0,11,8,535,marchand,0
9217.0,23,1,2167,particulier,0
10918.0,23,4,48,particulier,1
6273.0,14,6,70,marchand,0
38183.0,14,5,1041,marchand,0
5077.0,22,6,612,particulier,0
10181.0,13,4,1127,marchand,0
350.0,11,3,1588,particulier,0
14753.0,9,7,1936,marchand,0
5322.0,9,1,29,particulier,0
8566.0,22,5,1350,agent,0
2925.0,6,5,2312,particulier,0
2923.0,21,7,2227,particulier,0
96675.0,13,3,1176,marchand,0
8329.0,14,6,584,marchand,0
3371.0,10,4,1848,agent,0
1623.0,22,1,1746,particulier,0
729.0,22,2,2034,particulier,0
18811.0,15,10,857,marchand,0
1699.0,23,5,700,agent,0
13064.0,19,4,1861,marchand,0
2468.0,18,6,1614,particulier,0
8246.0,13,9,1214,marchand,0
6782.0,12,11,1145,marchand,0
14176.0,15,6,847,marchand,0
6836.0,13,5,821,marchand,0
2531.0,17,2,1337,particulier,0
15659.0,11,5,1052,marchand,0
12725.0,15,9,2051,marchand,0
15598.0,15,13,1843,marchand,0
3350.0,21,1,2077,particulier,0
4274.0,23,3,1576,particulier,0
4354.0,12,3,233,particulier,0
12565.0,12,10,72,marchand,0
4629.0,8,3,1891,particulier,0
13715.0,16,11,2264,marchand,0
5155.0,22,2,2251,particulier,0
1404.0,6,6,156,particulier,0
11603.0,20,5,494,particulier,0
3527.0,12,4,1925,particulier,0
2318.0,7,5,454,agent,0
18836.0,14,12,175,marchand,0
8364.0,12,4,2003,marchand,0
20905.0,13,9,1177,marchand,0
3592.0,18,3,346,agent,0
4703.0,17,7,1912,marchand,1
26064.0,14,7,662,marchand,0
5647.0,7,2,1969,marchand,0
15666.0,12,6,1276,marchand,0
22525.0,15,8,19,marchand,0
2964.0,17,7,1120,agent,0
2359.0,22,3,799,facture,0
1227.0,17,3,197,agent,0
815.0,9,1,2140,particulier,0
1672.0,22,6,652,particulier,0
11994.0,15,9,2132,marchand,0
15042.0,14,8,2185,marchand,0
10644.0,12,9,474,marchand,0
2669.0,11,6,504,particulier,0
1520.0,9,2,1208,facture,0
2934.0,20,5,1634,facture,0
12787.0,13,9,941,marchand,0
4378.0,23,5,1410,particulier,0
3358.0,8,3,1604,particulier,0
3151.0,16,2,596,particulier,0
13245.0,12,7,605,marchand,0
3815.0,9,1,298,marchand,0
11419.0,14,8,2088,marchand,0
229.0,8,5,1606,agent,0
21273.0,15,5,1414,marchand,0
3967.0,22,5,1852,particulier,0
12600.0,11,7,1702,marchand,0
11561.0,20,2,1242,agent,0
3559.0,6,1,514,particulier,0
1412.0,15,1,834,agent,0
11383.0,23,5,1252,particulier,0
2228.0,20,5,1906,agent,0
2823.0,22,2,1803,particulier,0
1969.0,12,6,1442,particulier,0
4617.0,6,2,541,agent,0
6222.0,21,1,490,agent,0
1198.0,7,2,76,particulier,0
9298.0,23,1,1866,particulier,0
3052.0,9,4,2374,particulier,0
6160.0,10,3,1952,particulier,0
4445.0,13,2,1046,particulier,0
12299.0,11,10,1537,marchand,0
7090.0,16,12,1498,marchand,0
8387.0,22,3,1093,particulier,0
2833.0,19,9,1416,particulier,0
13503.0,13,6,288,marchand,0
5084.0,19,1,1318,particulier,0
71297.0,12,7,817,marchand,0
16099.0,13,4,1179,marchand,0
3597.0,11,6,600,particulier,0
25051.0,19,1,281,marchand,0
3252.0,21,4,1262,particulier,0
27733.0,14,10,248,marchand,0
6440.0,8,3,1603,agent,0
2165.0,21,2,387,particulier,0
1281.0,19,3,270,particulier,0
14654.0,12,8,2196,marchand,0
14955.0,10,8,1562,marchand,0
8741.0,11,6,1610,marchand,0
12138.0,23,4,2262,particulier,0
1105.0,9,0,2319,particulier,0
5103.0,19,11,1129,facture,0
3316.0,23,6,1120,particulier,0
20697.0,10,8,301,marchand,0
4227.0,8,3,845,marchand,0
31448.0,16,9,1413,marchand,0
6003.0,8,8,1227,marchand,0
19592.0,19,1,2166,facture,0
36838.0,17,6,2167,marchand,0
1193.0,10,5,301,agent,0
14289.0,10,6,985,marchand,0
13758.0,11,8,924,marchand,0
4913.0,23,1,1524,particulier,0
9896.0,17,9,1281,marchand,0
2510.0,22,5,163,agent,0
854.0,20,2,1400,agent,0
12175.0,21,7,1978,particulier,0
17084.0,15,11,217,marchand,0
3114.0,23,2,27,agent,0
4430.0,21,2,761,facture,0
5976.0,11,8,667,marchand,0
15983.0,17,7,1681,marchand,0
19836.0,14,9,250,marchand,0
16810.0,13,7,1294,marchand,0
1610.0,22,7,2188,particulier,0
5918.0,18,3,1913,particulier,0
6489.0,15,4,2228,marchand,0
3150.0,8,2,1608,particulier,0
1747.0,21,4,889,particulier,0
41003.0,16,12,504,marchand,0
4928.0,20,6,1049,particulier,0
12171.0,6,2,914,agent,0
920.0,22,4,464,particulier,0
6236.0,8,8,1925,marchand,0
2302.0,9,2,2344,particulier,0
615.0,22,4,1856,particulier,0
4179.0,22,2,1584,particulier,0
974.0,22,2,1194,particulier,0
2424.0,21,5,1693,agent,0
35801.0,13,5,2150,marchand,0
17760.0,18,5,2351,marchand,0
7545.0,23,2,758,particulier,0
5935.0,11,1,1075,particulier,0
3160.0,8,4,561,particulier,0
4219.0,15,3,35,marchand,1
24430.0,13,4,1686,marchand,0
13119.0,12,8,1133,marchand,0
18559.0,16,8,1457,marchand,0
1342.0,20,2,1377,particulier,0
1243.0,23,7,1961,particulier,0
23155.0,17,8,660,marchand,0
3737.0,10,4,1968,particulier,0
2435.0,23,3,757,particulier,0
17861.0,23,2,1073,particulier,0
14196.0,21,3,692,agent,0
4613.0,13,7,1020,facture,0
1523.0,23,4,1368,agent,0
17912.0,12,9,2373,marchand,0
3176.0,18,2,2146,particulier,0
3231.0,20,3,2297,particulier,0
9629.0,10,3,509,facture,0
20295.0,12,6,628,marchand,0
11170.0,15,6,434,marchand,0
7805.0,13,4,1942,marchand,0
10564.0,8,2,909,marchand,0
5582.0,19,6,281,particulier,0
5776.0,15,7,721,marchand,0
11787.0,17,4,1830,agent,0
3556.0,7,4,2201,particulier,0
18343.0,9,11,2207,marchand,0
6046.0,20,5,1088,particulier,0
5755.0,9,6,255,agent,0
17860.0,14,14,175,marchand,0
1558.0,21,11,1624,particulier,0
18436.0,14,12,68,marchand,0
1579.0,22,2,669,particulier,0
14169.0,12,6,1734,marchand,0
2113.0,19,5,609,particulier,0
32200.0,16,7,1675,marchand,0
15130.0,11,6,1267,marchand,0
8090.0,10,2,1023,particulier,0
1753.0,10,2,1694,agent,0
11335.0,14,7,244,marchand,0
481.0,20,2,1114,particulier,0
5381.0,11,11,1154,marchand,0
3818.0,4,4,855,particulier,0
12075.0,15,10,1312,marchand,0
33423.0,12,8,10,marchand,0
7479.0,10,5,463,marchand,0
90121.0,15,7,1082,marchand,0
2579.0,9,6,1302,particulier,0
7826.0,13,3,1793,agent,0
17288.0,16,9,218,marchand,0
8819.0,19,2,1003,particulier,0
2234.0,3,9,504,particulier,0
5775.0,5,2,44,particulier,0
5820.0,23,5,1483,agent,0
7588.0,19,4,1213,particulier,0
10649.0,20,6,1737,marchand,0
11581.0,12,8,1529,marchand,0
18316.0,9,13,2211,marchand,0
1342.0,21,4,1747,particulier,0
19831.0,20,5,1973,particulier,0
6716.0,22,1,1381,agent,0
6691.0,13,6,563,marchand,0
15585.0,9,3,643,particulier,0
6769.0,13,4,1701,marchand,0
503.0,9,4,264,agent,0
14987.0,9,5,1199,agent,0
2592.0,17,0,1662,particulier,0
1658.0,23,1,1096,particulier,0
10999.0,17,8,1699,marchand,0
8977.0,16,10,2280,marchand,0
38557.0,15,11,1587,marchand,0
15361.0,15,1,2228,marchand,0
3943.0,21,3,1594,particulier,0
8690.0,13,4,1085,marchand,0
849.0,9,1,1430,agent,0
1480.0,23,6,1295,agent,0
5628.0,19,4,1886,particulier,0
9538.0,11,8,1146,marchand,0
18587.0,9,12,225,marchand,0
3860.0,23,3,2364,particulier,0
3539.0,17,2,615,agent,0
1262.0,15,4,1270,particulier,0
3103.0,22,1,701,particulier,0
3104.0,22,5,697,agent,0
1727.0,8,2,2371,particulier,0
21305.0,14,7,27,marchand,0
524.0,23,5,1573,particulier,0
12946.0,13,7,1155,marchand,0
8864.0,12,9,1303,marchand,0
15185.0,12,5,1101,marchand,0
10287.0,19,8,2248,marchand,0
2089.0,23,1,1542,particulier,0
5884.0,22,4,1392,facture,0
477.0,18,2,522,agent,0
14254.0,15,7,1202,marchand,0
2593.0,10,2,1241,particulier,0
32846.0,11,12,456,marchand,0
2605.0,5,4,1489,particulier,0
23306.0,18,9,46,marchand,0
15330.0,14,5,37,marchand,0
3460.0,6,2,2026,agent,0
4646.0,12,3,1891,particulier,0
2169.0,7,2,236,particulier,0
11305.0,21,9,89,facture,1
2268.0,8,4,1183,particulier,0
6913.0,15,7,397,marchand,0
40541.0,9,7,1077,marchand,0
3010.0,20,4,1741,particulier,0
41633.0,10,3,2300,marchand,0
9933.0,14,9,2384,marchand,0
12938.0,11,10,1839,marchand,0
12408.0,23,1,1198,particulier,0
7668.0,20,3,1689,particulier,0
5386.0,23,0,94,particulier,0
3447.0,22,5,256,particulier,0
1319.0,23,6,1156,particulier,0
1462.0,17,0,2013,agent,0
9399.0,11,8,1529,marchand,0
482.0,9,2,2333,agent,0
1026.0,10,4,1428,particulier,0
3767.0,23,2,2327,agent,0
14263.0,15,4,1384,marchand,0
6092.0,23,5,961,particulier,0
12157.0,10,5,1427,marchand,0
390.0,9,2,528,particulier,0
2381.0,7,3,1357,particulier,0
3269.0,9,2,1529,particulier,0
8201.0,8,8,866,particulier,0
5641.0,13,8,2278,marchand,0
3824.0,18,1,677,particulier,0
15673.0,18,7,715,marchand,0
23970.0,15,7,297,marchand,0
23567.0,20,5,1325,marchand,0
16765.0,15,12,2109,marchand,0
10471.0,10,11,524,marchand,0
12033.0,20,4,1984,particulier,0
1052.0,21,4,2129,particulier,0
3246.0,16,11,2253,marchand,1
7463.0,16,6,1411,marchand,0
1724.0,9,3,1429,particulier,0
15268.0,12,6,1761,marchand,0
5559.0,7,4,1659,particulier,0
13845.0,22,5,1678,particulier,0
21120.0,14,3,1035,marchand,0
16103.0,12,6,2127,marchand,0
5127.0,20,5,348,particulier,0
17097.0,15,12,385,marchand,0
11748.0,11,7,633,marchand,0
12693.0,21,2,1640,particulier,0
18390.0,11,12,1406,marchand,0
3831.0,17,4,83,agent,0
39153.0,14,6,838,marchand,0
6219.0,16,4,979,marchand,0
4190.0,23,3,2279,facture,0
1807.0,19,1,2103,particulier,0
3332.0,23,3,335,particulier,0
14731.0,17,4,1336,marchand,0
7692.0,12,10,419,marchand,0
4739.0,18,4,1690,facture,0
3717.0,12,5,671,particulier,0
11965.0,16,5,1040,marchand,0
11806.0,19,4,2175,marchand,0
869.0,22,3,2284,agent,0
3755.0,19,3,91,agent,0
4978.0,19,6,76,particulier,0
2171.0,18,1,2379,particulier,0
2472.0,23,4,1311,particulier,0
26194.0,8,2,382,marchand,0
1182.0,11,3,346,particulier,0
1568.0,9,5,456,particulier,0
23935.0,11,4,1429,marchand,0
1686.0,23,4,567,particulier,0
32487.0,8,8,1827,marchand,0
3299.0,23,4,353,particulier,0
6262.0,16,6,2119,marchand,0
10640.0,18,3,900,particulier,0
6919.0,7,5,237,particulier,0
438.0,6,1,1292,facture,0
3637.0,19,2,964,facture,0
1684.0,10,3,1857,particulier,0
4400.0,20,2,824,particulier,0
21222.0,12,4,959,marchand,0
14755.0,8,7,38,marchand,0
12961.0,16,10,1786,marchand,0
713.0,23,3,1088,facture,0
13198.0,6,5,61,particulier,0
6117.0,15,5,1200,marchand,0
794.0,7,2,952,agent,0
6057.0,14,8,2059,marchand,0
3230.0,13,10,353,marchand,0
12255.0,9,2,296,facture,0
18266.0,12,6,1217,marchand,0
16572.0,12,6,1463,marchand,0
847.0,19,1,732,facture,0
14953.0,17,3,2207,marchand,0
1802.0,7,5,1281,particulier,0
1792.0,18,2,950,facture,0
19360.0,13,7,160,marchand,0
54942.0,11,3,563,marchand,0
21822.0,14,6,2052,marchand,0
2593.0,21,1,1622,agent,0
831.0,22,4,350,agent,0
1433.0,11,1,85,particulier,0
2621.0,11,1,641,agent,0
52679.0,11,9,262,marchand,0
6516.0,20,6,1372,particulier,0
2546.0,23,5,1283,facture,0
12261.0,12,5,772,marchand,0
1310.0,20,1,830,particulier,0
2620.0,11,6,2332,particulier,0
26878.0,14,8,606,marchand,0
15386.0,15,6,369,marchand,0
27168.0,21,8,1762,marchand,0
4629.0,23,1,218,particulier,0
1074.0,22,2,2113,particulier,0
2953.0,19,7,2079,agent,0
2342.0,19,6,1813,agent,0
46039.0,12,6,2188,marchand,0
13566.0,15,4,1905,marchand,0
3507.0,16,5,41,marchand,1
6295.0,9,2,1257,particulier,0
29439.0,14,3,360,marchand,0
4306.0,18,4,7,agent,0
7794.0,17,4,93,particulier,0
920.0,21,3,478,particulier,0
6203.0,22,2,1570,facture,0
11377.0,12,11,2247,marchand,0
42385.0,11,5,277,marchand,0
1471.0,23,2,1137,agent,0
1344.0,6,1,1588,facture,0
4037.0,19,0,1914,agent,0
10855.0,7,2,1115,particulier,0
17201.0,14,3,1891,marchand,0
4818.0,10,7,1315,particulier,0
2162.0,9,3,2118,facture,0
52701.0,13,7,891,marchand,0
7389.0,8,4,495,particulier,0
7107.0,15,5,2171,marchand,0
6853.0,10,6,1458,marchand,0
1710.0,20,1,513,particulier,0
30623.0,15,7,1751,marchand,0
6418.0,13,5,2166,marchand,0
7625.0,12,9,1145,marchand,0
10938.0,16,4,1959,marchand,0
4156.0,17,4,1191,particulier,0
29365.0,19,9,2112,marchand,0
1822.0,8,4,105,agent,0
9665.0,13,14,2067,marchand,0
8745.0,18,5,2005,marchand,0
1303.0,6,4,1186,particulier,0
849.0,6,5,908,particulier,0
2264.0,6,1,2023,particulier,0
2160.0,22,4,965,particulier,0
6463.0,21,2,804,particulier,0
2804.0,19,5,216,particulier,0
8791.0,12,2,1623,agent,0
1731.0,8,3,730,agent,0
8847.0,18,5,209,particulier,0
10620.0,14,9,2382,marchand,0
11835.0,16,7,2393,marchand,0
26292.0,14,10,1784,marchand,0
11694.0,12,2,2308,facture,0
1645.0,7,3,399,particulier,0
7393.0,10,10,2327,marchand,0
1359.0,20,5,943,particulier,0
3598.0,14,5,1984,marchand,0
2858.0,8,1,1396,particulier,0
33025.0,16,7,269,marchand,0
9669.0,14,6,2164,marchand,0
22152.0,10,5,773,marchand,0
7669.0,11,8,455,marchand,0
4697.0,7,3,263,agent,0
30957.0,15,7,1765,marchand,0
32994.0,12,4,1305,marchand,0
15575.0,20,5,1762,particulier,0
4423.0,10,6,203,marchand,0
15268.0,15,6,2046,marchand,0
19834.0,17,5,713,marchand,0
12130.0,19,5,2323,particulier,0
2510.0,12,2,1861,particulier,0
1571.0,18,3,1957,particulier,0
1566.0,21,3,876,particulier,0
3293.0,20,2,1117,particulier,0
19007.0,13,10,2339,marchand,0
5053.0,13,11,1570,marchand,0
1147.0,20,7,633,agent,0
1981.0,23,1,870,particulier,0
6289.0,20,3,22,particulier,0
4861.0,10,13,1540,marchand,1
628.0,18,4,1230,agent,0
14870.0,10,12,267,marchand,0
7202.0,23,2,2142,particulier,0
8092.0,13,3,1638,marchand,0
3523.0,12,8,2167,agent,0
12662.0,15,6,82,marchand,0
6038.0,8,1,656,particulier,0
21510.0,11,5,1497,marchand,0
4957.0,4,4,927,particulier,0
14764.0,8,3,2140,agent,0
14419.0,16,4,48,marchand,0
7066.0,22,5,1015,particulier,0
9015.0,21,6,485,agent,0
22483.0,17,8,1491,marchand,0
5900.0,15,6,712,marchand,0
11127.0,10,5,1616,marchand,0
2998.0,7,2,1342,particulier,0
18651.0,13,2,316,marchand,0
11123.0,21,3,1372,agent,0
13748.0,16,7,720,marchand,0
1093.0,12,3,1653,agent,0
12171.0,12,6,63,marchand,0
10190.0,18,2,1313,particulier,0
3641.0,22,1,946,agent,0
4787.0,16,12,331,marchand,1
1399.0,22,4,1899,particulier,0
4499.0,8,4,534,facture,0
3891.0,19,3,637,agent,0
38778.0,9,5,1084,marchand,0
7538.0,22,5,691,particulier,0
13090.0,11,5,1179,marchand,0
21569.0,12,11,379,marchand,0
12147.0,8,1,981,agent,0
19452.0,22,3,2362,particulier,0
9567.0,13,3,2250,marchand,0
11275.0,13,3,601,marchand,0
5505.0,23,3,832,particulier,0
6417.0,19,3,1402,particulier,0
13665.0,23,4,1244,particulier,0
12454.0,15,6,2130,marchand,0
6306.0,9,6,901,marchand,0
2460.0,20,2,724,particulier,0
2000.0,6,0,1169,particulier,0
18649.0,16,5,1344,marchand,0
7942.0,17,5,714,marchand,0
19665.0,15,6,1930,marchand,0
6938.0,8,7,2166,particulier,0
10504.0,18,2,1417,particulier,0
3327.0,10,4,1793,particulier,0
10799.0,19,5,880,facture,0
2347.0,8,5,2222,particulier,0
11642.0,10,8,682,marchand,0
1398.0,19,1,293,particulier,0
7220.0,9,3,462,particulier,0
10776.0,12,3,690,marchand,0
3463.0,16,5,1929,marchand,1
20042.0,16,8,1368,marchand,0
2148.0,19,3,129,particulier,0
11486.0,23,4,1414,particulier,0
12596.0,7,7,5,particulier,1
14464.0,13,9,1299,marchand,0
3107.0,15,5,1180,particulier,0
9138.0,13,7,2122,marchand,0
8162.0,13,9,437,marchand,0
19708.0,12,3,1758,marchand,0
7677.0,9,11,843,marchand,0
18780.0,18,2,1262,marchand,0
15692.0,16,6,1205,marchand,0
2365.0,23,2,1988,agent,0
48328.0,18,9,1446,marchand,0
7975.0,11,1,1713,particulier,0
8166.0,23,11,1656,marchand,0
1045.0,23,4,1204,particulier,0
12116.0,12,5,945,marchand,0
367.0,20,4,2270,particulier,0
17851.0,22,4,349,agent,0
16681.0,10,4,528,marchand,0
6844.0,18,7,127,marchand,0
2641.0,19,4,814,particulier,0
2088.0,23,2,1552,particulier,0
1565.0,9,1,194,agent,0
22356.0,15,2,2204,marchand,0
47310.0,12,4,1522,marchand,0
6253.0,22,1,783,particulier,0
6441.0,12,3,455,particulier,0
12468.0,17,4,147,marchand,0
2254.0,21,7,2378,agent,0
62143.0,14,4,976,marchand,0
2696.0,6,3,646,particulier,0
1544.0,20,4,1470,facture,0
2301.0,9,3,746,agent,0
4613.0,20,0,106,particulier,0
8606.0,15,3,538,marchand,0
19322.0,14,8,275,marchand,0
3491.0,4,4,1066,particulier,0
16300.0,10,4,133,particulier,0
7054.0,13,7,644,marchand,0
27041.0,15,3,951,marchand,0
5881.0,18,4,2092,agent,0
5082.0,8,1,1265,agent,0
3246.0,20,5,176,particulier,0
4099.0,20,2,724,particulier,0
1348.0,4,3,2276,particulier,0
3435.0,11,9,1813,marchand,0
7050.0,9,4,2295,agent,0
9548.0,21,4,1336,particulier,0
29990.0,13,9,359,marchand,0
1253.0,20,6,936,agent,0
10698.0,19,4,1015,particulier,0
5490.0,22,4,1583,agent,0
8533.0,12,7,1994,marchand,0
876.0,9,3,24,particulier,0
6676.0,22,0,2040,particulier,0
8864.0,9,7,2278,marchand,0
3720.0,23,5,1745,particulier,0
17060.0,17,5,534,marchand,0
10259.0,11,5,2077,marchand,0
8058.0,10,7,227,marchand,0
6092.0,21,4,2233,particulier,0
21302.0,12,5,557,marchand,0
2400.0,18,6,481,facture,0
4575.0,8,5,290,particulier,0
1780.0,11,4,2202,particulier,0
2279.0,9,7,2032,particulier,0
9165.0,21,2,495,particulier,0
11969.0,19,6,1669,marchand,0
15714.0,12,8,520,marchand,0
29765.0,15,5,1996,marchand,0
12662.0,6,6,2133,marchand,0
1083.0,11,5,2030,particulier,0
18450.0,10,5,937,particulier,0
6147.0,12,7,1772,marchand,0
5190.0,21,8,1360,facture,0
2953.0,9,5,1084,particulier,0
18909.0,15,4,1813,marchand,0
3242.0,9,3,1111,particulier,0
10439.0,12,6,1827,marchand,0
2780.0,17,6,1980,particulier,0
22772.0,20,1,966,particulier,0
7875.0,13,8,1913,marchand,0
19778.0,16,8,1025,marchand,0
42938.0,15,7,588,marchand,0
8424.0,14,5,2282,marchand,0
7250.0,11,1,1305,particulier,0
3345.0,8,5,2083,particulier,0
8934.0,7,1,1808,particulier,0
15983.0,14,4,729,marchand,0
1262.0,17,2,623,particulier,0
23147.0,12,6,1072,marchand,0
4300.0,19,7,996,agent,0
853.0,20,1,1819,facture,0
4543.0,11,10,773,marchand,0
4092.0,12,1,951,particulier,0
2360.0,8,3,1838,particulier,0
5328.0,14,11,332,marchand,0
10847.0,13,10,1477,marchand,0
6370.0,19,6,860,particulier,0
18303.0,16,6,1995,marchand,0
17673.0,13,7,1800,marchand,0
15002.0,14,10,1405,marchand,0
2244.0,21,6,758,particulier,0
15378.0,16,9,430,marchand,0
1185.0,21,3,628,particulier,0
23343.0,11,5,1021,marchand,0
12228.0,9,5,2190,marchand,0
11119.0,17,4,2384,marchand,0
4095.0,23,0,2076,particulier,0
23624.0,16,6,1280,marchand,0
3127.0,8,3,879,particulier,0
2126.0,20,6,1442,particulier,0
1791.0,20,6,1906,particulier,0
6163.0,8,7,22,marchand,0
2386.0,19,3,559,particulier,0
10770.0,22,5,728,particulier,0
6965.0,23,4,1239,agent,0
27315.0,12,5,1204,marchand,0
27176.0,13,6,1836,marchand,0
7601.0,13,7,552,marchand,0
5100.0,22,2,2291,particulier,0
5017.0,9,3,2053,particulier,0
36969.0,10,10,1626,marchand,0
1663.0,20,2,396,particulier,0
12126.0,14,8,70,marchand,0
7570.0,20,3,2374,particulier,0
9779.0,22,4,1699,particulier,0
10460.0,15,6,1901,marchand,0
2713.0,18,2,2095,agent,0
8400.0,14,8,2218,marchand,0
5108.0,19,1,366,particulier,0
934.0,12,2,2381,particulier,0
21985.0,8,8,773,marchand,0
4386.0,8,4,48,facture,0
1730.0,11,3,2111,agent,0
16757.0,9,5,147,marchand,0
13337.0,14,7,1499,marchand,0
1106.0,16,3,774,agent,0
2581.0,12,4,2312,agent,0
13526.0,18,5,1690,marchand,0
5651.0,13,8,1131,marchand,0
5145.0,11,10,1213,marchand,0
3933.0,20,4,2005,agent,0
2260.0,22,4,538,particulier,0
1720.0,23,3,2220,particulier,0
33781.0,13,13,1628,marchand,0
14216.0,8,4,940,particulier,0
8802.0,17,8,387,marchand,0
2246.0,23,2,2265,particulier,0
2371.0,21,2,2208,particulier,0
5933.0,18,7,696,marchand,0
21427.0,19,5,16,marchand,0
3180.0,21,4,1034,particulier,0
6074.0,11,9,1354,particulier,0
14716.0,14,9,1817,marchand,0
2525.0,23,4,1584,agent,0
3175.0,20,4,700,agent,0
20279.0,18,2,82,particulier,1
2043.0,18,5,1182,particulier,0
3773.0,18,1,2126,particulier,0
4473.0,23,4,1812,particulier,0
542.0,21,4,492,particulier,0
9791.0,12,6,913,marchand,0
9701.0,11,2,1686,particulier,0
3188.0,23,6,1540,particulier,0
7238.0,23,3,769,particulier,0
8672.0,14,7,2144,marchand,0
2243.0,21,2,2268,agent,0
9645.0,12,6,135,marchand,0
5510.0,19,1,852,facture,0
11409.0,14,7,1863,marchand,0
2049.0,23,0,1723,particulier,0
12357.0,23,4,702,particulier,0
20729.0,10,9,1937,marchand,0
660.0,23,1,148,agent,0
11308.0,19,4,813,agent,0
1371.0,19,4,491,particulier,0
17542.0,17,6,724,marchand,0
5424.0,21,0,238,agent,0
7379.0,12,1,1904,particulier,0
54431.0,10,10,2331,marchand,0
1074.0,9,2,50,facture,0
13519.0,16,6,2006,marchand,0
7645.0,17,6,2313,marchand,0
4434.0,15,4,2339,marchand,0
39456.0,14,5,319,marchand,0
8455.0,20,2,199,particulier,0
3796.0,20,2,739,particulier,0
6664.0,13,6,2015,marchand,0
2405.0,19,2,2018,particulier,0
21013.0,12,7,1469,marchand,0
1263.0,15,5,305,agent,0
26469.0,12,8,118,marchand,0
14922.0,18,12,1480,marchand,0
1104.0,20,1,910,particulier,0
15784.0,16,3,2037,marchand,0
3820.0,10,11,376,marchand,0
26025.0,15,7,1148,marchand,0
1086.0,18,2,1608,particulier,0
22151.0,7,3,507,marchand,0
2109.0,23,1,1683,particulier,0
9550.0,13,8,1022,marchand,0
3256.0,10,2,1864,particulier,0
13353.0,20,10,1852,marchand,0
8306.0,13,10,994,marchand,0
12139.0,13,3,1040,marchand,0
3869.0,22,6,1855,agent,0
2340.0,23,2,1780,particulier,0
1441.0,18,5,662,agent,0
